"line","word"
1908,"measures"
1908,"building"
1908,"deploying"
1908,"a.i"
1908,"tools"
1908,"fake"
1908,"news"
1908,"growing"
1908,"security"
1908,"team"
1908,"20,000"
1908,"people"
1908,"verify"
1908,"advertiser"
1908,"political"
1908,"issue"
1908,"ads"
1908,"interference"
1908,"russians"
1908,"2016"
1908,"harder"
1908,"pull"
1908,"future"
1910,"udall"
1910,"earlier"
1910,"support"
1910,"honest"
1910,"ads"
1910,"act"
1910,"assume"
1910,"means"
1910,"law"
1910,"effectuate"
1910,"talked"
1912,"zuckerberg"
1912,"senator"
1914,"udall"
1914,"yeah"
1914,"yeah"
1916,"zuckerberg"
1916,"support"
1916,"honest"
1916,"ads"
1916,"act"
1916,"implementing"
1918,"udall"
1918,"strong"
1918,"advocate"
1918,"law"
1918,"passed"
1920,"zuckerberg"
1920,"senator"
1920,"biggest"
1920,"implement"
1922,"udall"
1922,"question"
1922,"hate"
1922,"interrupt"
1922,"strong"
1922,"advocate"
1922,"angry"
1922,"change"
1922,"law"
1922,"advocate"
1922,"law"
1924,"zuckerberg"
1924,"senator"
1924,"team"
1924,"biggest"
1926,"crosstalk"
1928,"udall"
1928,"talking"
1928,"team"
1930,"zuckerberg"
1930,"senator"
1932,"crosstalk"
1934,"udall"
1934,"inaudible"
1936,"zuckerberg"
1936,"d.c"
1938,"udall"
1938,"advocate"
1938,"law"
1938,"upset"
1938,"upset"
1938,"answer"
1940,"zuckerberg"
1940,"senator"
1940,"posting"
1940,"speaking"
1940,"publicly"
1940,"washington"
1940,"d.c"
1940,"direct"
1940,"team"
1940,"focus"
1940,"biggest"
1940,"feel"
1940,"implement"
1942,"udall"
1942,"biggest"
1942,"strong"
1942,"advocate"
1942,"personally"
1942,"washington"
1942,"kinds"
1942,"images"
1942,"shown"
1942,"earlier"
1942,"senator"
1942,"leahy"
1942,"images"
1942,"held"
1944,"guarantee"
1944,"images"
1944,"attributed"
1944,"russian"
1944,"company"
1944,"internet"
1944,"research"
1944,"agency"
1944,"purged"
1944,"platform"
1946,"zuckerberg"
1946,"senator"
1946,"guarantee"
1946,"ongoing"
1946,"arms"
1946,"race"
1946,"people"
1946,"sitting"
1946,"russia"
1946,"job"
1946,"interfere"
1946,"elections"
1946,"world"
1946,"ongoing"
1946,"conflict"
1948,"commit"
1948,"invest"
1948,"significantly"
1948,"top"
1948,"priority"
1948,"people"
1948,"spreading"
1948,"misinformation"
1948,"interfere"
1948,"elections"
1948,"facebook"
1950,"realistic"
1950,"expectation"
1950,"assume"
1950,"people"
1950,"employed"
1950,"russia"
1950,"job"
1950,"amount"
1950,"100"
1950,"percent"
1950,"successful"
1950,"preventing"
1952,"udall"
1952,"disclosure"
1952,"online"
1952,"ads"
1952,"specific"
1952,"steps"
1952,"taking"
1952,"ensure"
1952,"foreign"
1952,"money"
1952,"financing"
1952,"political"
1952,"issue"
1952,"ads"
1952,"facebook"
1952,"violation"
1952,"u.s"
1952,"law"
1952,"submits"
1952,"disclosure"
1952,"paid"
1952,"501"
1952,"3"
1952,"pac"
1952,"real"
1952,"person"
1952,"u.s"
1952,"ensure"
1952,"foreign"
1952,"foreign"
1952,"interference"
1954,"zuckerberg"
1954,"senator"
1954,"verification"
1954,"program"
1954,"involves"
1954,"pieces"
1954,"verifying"
1954,"identity"
1954,"person"
1954,"buying"
1954,"ads"
1954,"valid"
1954,"government"
1954,"identity"
1954,"verifying"
1954,"location"
1954,"sitting"
1954,"russia"
1954,"u.s"
1954,"lot"
1954,"harder"
1954,"mail"
1954,"code"
1954,"address"
1956,"access"
1956,"code"
1956,"run"
1956,"ads"
1958,"udall"
1958,"facebook"
1958,"creating"
1958,"independent"
1958,"study"
1958,"abuse"
1958,"social"
1958,"media"
1958,"elections"
1958,"talked"
1958,"commit"
1958,"findings"
1958,"public"
1958,"matter"
1958,"facebook"
1958,"business"
1958,"model"
1958,"answer"
1960,"zuckerberg"
1960,"senator"
1960,"purpose"
1960,"facebook"
1960,"control"
1960,"folks"
1960,"publish"
1960,"independent"
1960,"academics"
1960,"facebook"
1960,"prior"
1960,"publishing"
1960,"control"
1960,"studies"
1960,"publish"
1960,"results"
1962,"udall"
1962,"fine"
1962,"public"
1962,"timing"
1964,"zuckerberg"
1964,"senator"
1964,"kicking"
1964,"research"
1964,"goal"
1964,"focus"
1964,"providing"
1964,"ideas"
1964,"preventing"
1964,"interference"
1964,"2018"
1964,"holding"
1964,"accountable"
1964,"measures"
1964,"successful"
1964,"hope"
1964,"start"
1964,"results"
1966,"udall"
1966,"chairman"
1968,"thune"
1968,"senator"
1968,"udall"
1970,"senator"
1970,"moran"
1970,"benefit"
1970,"couple"
1970,"questions"
1970,"witness"
1970,"short"
1970,"break"
1972,"zuckerberg"
1974,"thune"
1974,"thirds"
1974,"list"
1974,"questions"
1976,"senator"
1976,"moran"
1978,"moran"
1978,"chairman"
1978,"zuckerberg"
1978,"testimony"
1978,"presence"
1978,"march"
1978,"26th"
1978,"ftc"
1978,"confirmed"
1978,"investigating"
1978,"facebook"
1978,"determine"
1978,"privacy"
1978,"practices"
1978,"violated"
1978,"ftc"
1978,"act"
1978,"consent"
1978,"facebook"
1978,"entered"
1978,"agency"
1978,"2011"
1980,"chair"
1980,"commerce"
1980,"committee"
1980,"subcommittee"
1980,"jurisdiction"
1980,"federal"
1980,"trade"
1980,"commission"
1980,"remain"
1980,"facebook's"
1980,"assertion"
1980,"rejects"
1980,"suggestion"
1980,"violating"
1980,"consent"
1980,"consent"
1980,"requires"
1980,"facebook"
1980,"quote"
1980,"prominently"
1980,"display"
1980,"notice"
1980,"obtain"
1980,"users"
1980,"affirmative"
1980,"consent"
1980,"sharing"
1980,"information"
1980,"quote"
1980,"party"
1982,"question"
1982,"approximately"
1982,"87"
1982,"million"
1982,"facebook"
1982,"friends"
1982,"data"
1982,"shared"
1982,"party"
1982,"due"
1982,"consent"
1982,"300,000"
1982,"consenting"
1982,"users"
1982,"violate"
1982,"agreement"
1984,"zuckerberg"
1984,"senator"
1984,"earlier"
1984,"view"
1984,"compliance"
1984,"consent"
1984,"broader"
1984,"responsibility"
1984,"protect"
1984,"people's"
1984,"privacy"
1984,"specific"
1984,"platform"
1984,"sign"
1984,"app"
1984,"bring"
1984,"information"
1984,"friends"
1984,"information"
1984,"explained"
1984,"people"
1984,"settings"
1984,"effect"
1984,"explained"
1984,"consented"
1984,"system"
1984,"basically"
1984,"designed"
1986,"issue"
1986,"designed"
1986,"system"
1986,"starting"
1986,"2014"
1986,"changed"
1986,"design"
1986,"system"
1986,"massively"
1986,"restricts"
1986,"amount"
1986,"data"
1986,"access"
1986,"developer"
1988,"crosstalk"
1990,"moran"
1990,"300,000"
1990,"people"
1990,"treated"
1990,"consented"
1990,"suggesting"
1990,"friends"
1990,"consented"
1992,"zuckerberg"
1992,"senator"
1992,"rolled"
1992,"developer"
1992,"platform"
1992,"explained"
1992,"people"
1992,"consent"
1992,"makes"
1992,"platform"
1992,"2007"
1992,"announced"
1992,"facebook"
1992,"developer"
1992,"platform"
1992,"idea"
1992,"experiences"
1992,"social"
1994,"calendar"
1994,"friends"
1994,"birthdays"
1994,"address"
1994,"book"
1994,"friends"
1994,"pictures"
1994,"map"
1994,"friends"
1994,"addresses"
1994,"build"
1994,"tool"
1994,"allowed"
1994,"people"
1994,"sign"
1994,"app"
1994,"bring"
1994,"information"
1994,"friends"
1994,"information"
1994,"apps"
1994,"people"
1994,"signed"
1994,"facebook"
1994,"signed"
1996,"lot"
1996,"games"
1996,"built"
1996,"integrations"
1996,"companies"
1996,"familiar"
1996,"netflix"
1996,"spotify"
1996,"time"
1996,"enabled"
1996,"abuse"
1996,"2014"
1996,"step"
1996,"changing"
1996,"platform"
1996,"people"
1996,"sign"
1996,"app"
1996,"bring"
1996,"friends"
1996,"information"
1996,"bringing"
1996,"information"
1996,"connect"
1996,"friends"
1996,"authorized"
1996,"app"
1996,"directly"
1998,"moran"
1998,"bug"
1998,"bug"
1998,"bounty"
1998,"program"
1998,"subcommittee"
1998,"hearings"
1998,"hearing"
1998,"regard"
1998,"bug"
1998,"bounty"
1998,"press"
1998,"release"
1998,"facebook"
1998,"initially"
1998,"offered"
1998,"crack"
1998,"platform"
1998,"abuses"
1998,"reward"
1998,"parties"
1998,"vulnerabilities"
2000,"concern"
2000,"utility"
2000,"approach"
2000,"vulnerability"
2000,"disclosure"
2000,"programs"
2000,"geared"
2000,"identifying"
2000,"unauthorized"
2000,"access"
2000,"data"
2000,"data"
2000,"sharing"
2000,"arrangement"
2000,"harm"
2000,"technically"
2000,"abide"
2000,"complex"
2000,"consent"
2000,"agreements"
2000,"bug"
2000,"bounty"
2000,"program"
2000,"announced"
2000,"addressing"
2000,"issue"
2002,"zuckerberg"
2002,"clarify"
2002,"specifically"
2004,"moran"
2004,"bug"
2004,"bounty"
2004,"program"
2004,"announced"
2004,"deal"
2004,"sharing"
2004,"information"
2004,"permissible"
2004,"compared"
2004,"unauthorized"
2004,"access"
2004,"data"
2006,"zuckerberg"
2006,"senator"
2006,"understand"
2006,"speak"
2006,"specific"
2006,"team"
2006,"follow"
2006,"details"
2008,"bounty"
2008,"programs"
2008,"security"
2008,"arsenal"
2008,"hardening"
2008,"lot"
2008,"systems"
2008,"expect"
2008,"invest"
2008,"lot"
2008,"hardening"
2008,"systems"
2008,"audit"
2008,"investigate"
2008,"lot"
2008,"folks"
2008,"ecosystem"
2010,"ability"
2010,"enlist"
2010,"parties"
2010,"company"
2010,"giving"
2010,"incentive"
2010,"issues"
2010,"improve"
2010,"security"
2010,"platform"
2012,"moran"
2012,"zuckerberg"
2014,"thune"
2014,"senator"
2014,"moran"
2016,"senator"
2016,"booker"
2018,"booker"
2018,"chairman"
2020,"zuckerberg"
2020,"life"
2020,"focused"
2020,"low"
2020,"income"
2020,"communities"
2020,"poor"
2020,"communities"
2020,"class"
2020,"communities"
2020,"fair"
2020,"shake"
2020,"country"
2020,"bad"
2020,"history"
2020,"discriminatory"
2020,"practices"
2020,"low"
2020,"income"
2020,"americans"
2020,"americans"
2020,"color"
2020,"redlining"
2020,"fha"
2020,"practices"
2020,"recently"
2020,"discriminatory"
2020,"practices"
2020,"mortgage"
2020,"business"
2020,"technology"
2020,"promise"
2020,"democratize"
2020,"nation"
2020,"expand"
2020,"access"
2020,"expand"
2020,"opportunities"
2022,"platforms"
2022,"technology"
2022,"platforms"
2022,"facebook"
2022,"double"
2022,"discrimination"
2022,"people"
2022,"sophisticated"
2022,"tools"
2022,"discriminate"
2024,"19"
2024,"2000"
2024,"2016"
2024,"propublica"
2024,"revealed"
2024,"advertisers"
2024,"ethnic"
2024,"affinity"
2024,"users"
2024,"race"
2024,"market"
2024,"categories"
2024,"potentially"
2024,"discriminate"
2024,"facebook"
2024,"users"
2024,"housing"
2024,"employment"
2024,"credit"
2024,"echoing"
2024,"dark"
2024,"history"
2024,"country"
2024,"violation"
2024,"federal"
2024,"law"
2026,"2016"
2026,"facebook"
2026,"committed"
2026,"fixing"
2026,"advertisers"
2026,"access"
2026,"data"
2026,"fixing"
2026,"propublica's"
2026,"article"
2026,"found"
2026,"system"
2026,"facebook"
2026,"built"
2026,"allowing"
2026,"housing"
2026,"ads"
2026,"applying"
2026,"forward"
2026,"applying"
2026,"restrictions"
2028,"facebook"
2028,"opted"
2028,"system"
2028,"similar"
2028,"talking"
2028,"cambridge"
2028,"analytica"
2028,"certify"
2028,"engaging"
2028,"practices"
2028,"complying"
2028,"federal"
2028,"law"
2028,"certification"
2028,"overcome"
2028,"comply"
2028,"facebook's"
2028,"anti"
2028,"discrimination"
2028,"policy"
2030,"recent"
2030,"lawsuit"
2030,"february"
2030,"2018"
2030,"alleges"
2030,"discriminatory"
2030,"ads"
2030,"created"
2030,"facebook"
2030,"disproportionately"
2030,"impacting"
2030,"low"
2030,"income"
2030,"communities"
2030,"communities"
2030,"color"
2032,"cambridge"
2032,"analytica"
2032,"certify"
2032,"expressed"
2032,"regret"
2032,"certification"
2032,"strongest"
2032,"safeguard"
2032,"guard"
2032,"misuse"
2032,"platform"
2032,"protect"
2032,"data"
2032,"users"
2032,"manipulated"
2032,"discriminatory"
2032,"fashion"
2034,"zuckerberg"
2034,"senator"
2034,"question"
2034,"time"
2034,"move"
2034,"proactive"
2034,"review"
2034,"a.i"
2034,"tools"
2034,"flag"
2034,"problematic"
2034,"content"
2036,"term"
2036,"lot"
2036,"content"
2036,"platform"
2036,"hard"
2036,"review"
2036,"single"
2036,"front"
2036,"quick"
2036,"screen"
2036,"agree"
2036,"specific"
2036,"happy"
2036,"makes"
2036,"sense"
2036,"focus"
2036,"reviews"
2036,"sooner"
2038,"booker"
2038,"understand"
2038,"growing"
2038,"distrust"
2038,"lot"
2038,"civil"
2038,"rights"
2038,"organizations"
2038,"met"
2038,"facebook's"
2038,"sense"
2038,"urgency"
2038,"address"
2038,"issues"
2040,"distrust"
2040,"stems"
2040,"conversations"
2040,"leaders"
2040,"facebook"
2040,"lack"
2040,"diversity"
2040,"tech"
2040,"sector"
2040,"people"
2040,"writing"
2040,"algorithms"
2040,"people"
2040,"policing"
2040,"data"
2040,"policing"
2040,"diverse"
2040,"hire"
2040,"5,000"
2040,"positions"
2040,"reviewing"
2040,"content"
2040,"industry"
2040,"inclusivity"
2040,"real"
2040,"industry"
2040,"lacks"
2040,"diversity"
2040,"dramatic"
2040,"fashion"
2040,"true"
2040,"facebook"
2040,"true"
2040,"tech"
2040,"communicate"
2040,"larger"
2040,"sense"
2040,"urgency"
2040,"lot"
2040,"civil"
2040,"rights"
2040,"organizations"
2040,"concerned"
2040,"collaborative"
2040,"approach"
2042,"booker"
2042,"wondering"
2042,"platform"
2042,"civil"
2042,"rights"
2042,"organizations"
2042,"audit"
2042,"lot"
2042,"companies"
2042,"dealing"
2042,"credit"
2042,"housing"
2042,"audit"
2042,"happening"
2042,"transparency"
2042,"platform"
2044,"zuckerberg"
2044,"senator"
2044,"idea"
2044,"follow"
2044,"details"
2046,"booker"
2046,"investigation"
2046,"something's"
2046,"disturbing"
2046,"law"
2046,"enforcement"
2046,"organizations"
2046,"facebook's"
2046,"platform"
2046,"surveil"
2046,"african"
2046,"american"
2046,"organizations"
2046,"black"
2046,"lives"
2046,"matter"
2048,"expressed"
2048,"support"
2048,"philando"
2048,"castile's"
2048,"killing"
2048,"broadcast"
2048,"live"
2048,"facebook"
2048,"lot"
2048,"communities"
2048,"color"
2048,"worried"
2048,"data"
2048,"surveil"
2048,"black"
2048,"lives"
2048,"matter"
2048,"folks"
2048,"organize"
2048,"substantive"
2048,"issues"
2048,"discrimination"
2048,"country"
2050,"committed"
2050,"addressing"
2050,"ensuring"
2050,"freedoms"
2050,"civil"
2050,"rights"
2050,"activists"
2050,"targeted"
2050,"undermined"
2050,"people"
2050,"platform"
2050,"unfairly"
2050,"surveil"
2050,"undermine"
2050,"activities"
2052,"zuckerberg"
2052,"senator"
2052,"committed"
2054,"law"
2054,"enforcement"
2054,"subpoena"
2054,"ability"
2054,"reason"
2054,"access"
2054,"information"
2054,"push"
2054,"board"
2056,"booker"
2056,"record"
2056,"time"
2056,"expired"
2058,"grassley"
2058,"yeah"
2060,"booker"
2060,"lawsuit"
2060,"facebook"
2060,"discrimination"
2060,"moved"
2060,"lawsuit"
2060,"dismissed"
2060,"harm"
2060,"shown"
2060,"submit"
2060,"record"
2060,"people"
2060,"color"
2060,"recruited"
2060,"economic"
2060,"opportunities"
2060,"harmed"
2060,"clarify"
2060,"moved"
2060,"dismiss"
2060,"lawsuit"
2060,"record"
2062,"grassley"
2062,"record"
2064,"senator"
2064,"heller's"
2068,"heller"
2068,"chairman"
2070,"time"
2070,"taking"
2070,"time"
2070,"day"
2070,"final"
2070,"stretch"
2070,"glad"
2072,"yesterday"
2072,"facebook"
2072,"notification"
2072,"87"
2072,"million"
2072,"users"
2072,"information"
2072,"cambridge"
2072,"analytica"
2072,"consent"
2072,"daughter"
2072,"87"
2072,"million"
2072,"staff"
2072,"nevada"
2072,"received"
2072,"notification"
2074,"nevadans"
2074,"87"
2074,"million"
2074,"received"
2074,"notification"
2076,"zuckerberg"
2076,"senator"
2076,"broken"
2076,"team"
2076,"follow"
2076,"information"
2078,"heller"
2078,"figured"
2078,"answer"
2078,"hearing"
2078,"hearing"
2078,"nevadans"
2078,"facebook"
2078,"account"
2078,"facebook"
2078,"user"
2078,"deletes"
2078,"account"
2078,"delete"
2078,"data"
2080,"zuckerberg"
2082,"heller"
2082,"kids"
2082,"facebook"
2082,"instagram"
2082,"user's"
2082,"data"
2084,"zuckerberg"
2086,"heller"
2086,"user's"
2086,"data"
2086,"left"
2086,"choose"
2086,"delete"
2086,"account"
2086,"data"
2088,"zuckerberg"
2088,"answer"
2088,"top"
2088,"head"
2088,"delete"
2088,"quickly"
2088,"reasonable"
2088,"lot"
2088,"complex"
2088,"systems"
2088,"takes"
2088,"awhile"
2090,"move"
2090,"quickly"
2090,"follow"
2090,"team"
2090,"follow"
2092,"heller"
2092,"yeah"
2094,"zuckerberg"
2094,"data"
2096,"heller"
2096,"sell"
2096,"ad"
2096,"based"
2096,"personal"
2096,"information"
2096,"simply"
2096,"sell"
2096,"data"
2096,"usage"
2098,"zuckerberg"
2098,"senator"
2098,"clarify"
2100,"heller"
2100,"drawn"
2100,"line"
2100,"selling"
2100,"data"
2100,"advertiser"
2102,"zuckerberg"
2102,"senator"
2102,"sell"
2102,"data"
2104,"ad"
2104,"system"
2104,"advertisers"
2104,"message"
2104,"reach"
2104,"type"
2104,"people"
2104,"live"
2104,"message"
2104,"front"
2104,"people"
2104,"widely"
2104,"mischaracterized"
2104,"system"
2104,"sell"
2104,"data"
2104,"facebook"
2104,"sell"
2104,"data"
2104,"advertisers"
2104,"access"
2104,"people's"
2104,"individual"
2104,"data"
2106,"heller"
2106,"collected"
2106,"content"
2106,"phone"
2106,"calls"
2106,"messages"
2106,"facebook"
2106,"application"
2106,"service"
2108,"zuckerberg"
2108,"senator"
2108,"collected"
2108,"content"
2108,"phone"
2108,"calls"
2108,"app"
2108,"called"
2108,"messenger"
2108,"people"
2108,"message"
2108,"facebook"
2108,"friends"
2108,"android"
2108,"operating"
2108,"system"
2108,"people"
2108,"app"
2108,"client"
2108,"facebook"
2108,"messages"
2108,"texts"
2108,"people"
2108,"import"
2108,"texts"
2110,"heller"
2110,"government"
2110,"surveillance"
2110,"facebook"
2110,"there'd"
2110,"strict"
2110,"limits"
2110,"information"
2110,"government"
2110,"access"
2110,"americans"
2110,"agreed"
2110,"privacy"
2110,"privacy"
2110,"nevadans"
2110,"argue"
2110,"facebook"
2110,"users"
2110,"trust"
2110,"giving"
2110,"private"
2110,"information"
2110,"intelligence"
2110,"community"
2110,"sell"
2110,"data"
2110,"money"
2110,"cambridge"
2110,"analytica"
2110,"sell"
2110,"hypocritical"
2112,"zuckerberg"
2112,"senator"
2112,"sell"
2112,"data"
2112,"advertisers"
2112,"sell"
2112,"developers"
2112,"people"
2112,"sign"
2112,"apps"
2112,"bring"
2112,"data"
2112,"data"
2112,"friends"
2112,"makes"
2112,"sense"
2112,"basic"
2112,"data"
2112,"portability"
2112,"ability"
2112,"data"
2112,"app"
2114,"heller"
2114,"responsible"
2114,"millions"
2114,"american's"
2114,"personal"
2114,"data"
2114,"federal"
2114,"government"
2116,"zuckerberg"
2116,"senator"
2116,"surveillance"
2116,"distinction"
2116,"draw"
2116,"organizations"
2116,"surveillance"
2116,"people"
2116,"control"
2116,"facebook"
2116,"share"
2116,"control"
2116,"information"
2116,"access"
2116,"understand"
2116,"piece"
2116,"information"
2116,"facebook"
2116,"rid"
2116,"surveillance"
2116,"organization"
2116,"world"
2116,"operates"
2116,"comparison"
2116,"apt"
2118,"heller"
2118,"victim"
2120,"zuckerberg"
2122,"heller"
2122,"facebook"
2122,"company"
2122,"victim"
2124,"zuckerberg"
2124,"senator"
2124,"responsibility"
2124,"protect"
2124,"community"
2124,"ecosystem"
2124,"potentially"
2124,"harm"
2124,"historically"
2126,"heller"
2128,"zuckerberg"
2128,"step"
2130,"heller"
2130,"87"
2130,"million"
2130,"users"
2130,"victims"
2132,"zuckerberg"
2132,"senator"
2132,"information"
2132,"sold"
2132,"cambridge"
2132,"analytica"
2132,"developer"
2132,"happened"
2132,"happened"
2132,"watch"
2132,"responsibility"
2132,"prevent"
2132,"action"
2132,"sooner"
2132,"committing"
2132,"forward"
2134,"zuckerberg"
2134,"steps"
2134,"announced"
2134,"locking"
2134,"platform"
2134,"developers"
2134,"access"
2134,"data"
2134,"happen"
2134,"forward"
2134,"2014"
2134,"backwards"
2134,"investigate"
2134,"single"
2134,"app"
2134,"access"
2134,"amount"
2134,"people's"
2134,"data"
2134,"misusing"
2134,"systems"
2134,"audit"
2134,"delete"
2134,"affected"
2136,"heller"
2136,"chairman"
2138,"thune"
2138,"senator"
2138,"heller"
2138,"senator"
2138,"peters"
2138,"break"
2138,"senator"
2138,"tillis"
2138,"coming"
2138,"break"
2138,"senator"
2138,"peters"
2140,"peters"
2140,"chairman"
2140,"zuckerberg"
2140,"talked"
2140,"humble"
2140,"beginnings"
2140,"starting"
2140,"facebook"
2140,"dorm"
2140,"appreciated"
2140,"story"
2140,"facebook"
2140,"changed"
2140,"awful"
2140,"lot"
2140,"short"
2140,"period"
2140,"time"
2140,"facebook"
2140,"launched"
2140,"timeline"
2140,"feature"
2140,"consumers"
